Sample,Date,Time,Date Time,C_ppm,Flush,Notes,Day
V1B,2/26/22,9:40 PM,2/26/22 21:40,692,19,,
V1C,2/26/22,9:40 PM,2/26/22 21:40,717,19,,
V1D,2/26/22,9:40 PM,2/26/22 21:40,720,19,,
V2A,2/26/22,9:40 PM,2/26/22 21:40,1475,19,,
V2B,2/26/22,9:40 PM,2/26/22 21:40,1405,19,,
V2C,2/26/22,9:40 PM,2/26/22 21:40,1491,19,,
V2D,2/26/22,9:40 PM,2/26/22 21:40,1495,19,,
V3A,2/26/22,9:40 PM,2/26/22 21:40,1162,19,,
V3B,2/26/22,9:40 PM,2/26/22 21:40,1167,19,,
V3C,2/26/22,9:40 PM,2/26/22 21:40,1346,19,,
V4A,2/26/22,9:40 PM,2/26/22 21:40,1244,19,,
V4B,2/26/22,9:40 PM,2/26/22 21:40,1262,19,,
V4C,2/26/22,9:40 PM,2/26/22 21:40,1285,19,,
V4D,2/26/22,9:40 PM,2/26/22 21:40,1234,19,,
V5A,2/26/22,9:40 PM,2/26/22 21:40,610,19,,
V5B,2/26/22,9:40 PM,2/26/22 21:40,634,19,,
V5C,2/26/22,9:40 PM,2/26/22 21:40,640,19,,
V5D,2/26/22,9:40 PM,2/26/22 21:40,672,19,,
CO2 FREE,2/26/22,9:40 PM,2/26/22 21:40,268,19,,
2008,2/26/22,9:40 PM,2/26/22 21:40,1796,19,,
2%,2/26/22,9:40 PM,2/26/22 21:40,16319,19,,
CO2 FREE,2/27/22,8:45 AM,2/27/22 8:45,488,19,,118
2008,2/27/22,8:45 AM,2/27/22 8:45,1806,19,,
2%,2/27/22,8:45 AM,2/27/22 8:45,15803,19,,
P1A,2/27/22,8:45 AM,2/27/22 8:45,1162,19,,
P1B,2/27/22,8:45 AM,2/27/22 8:45,1119,19,,
P1C,2/27/22,8:45 AM,2/27/22 8:45,1040,19,,
P1D,2/27/22,8:45 AM,2/27/22 8:45,1078,19,,
P2A,2/27/22,8:45 AM,2/27/22 8:45,11469,19,again why,
P2B,2/27/22,8:45 AM,2/27/22 8:45,5357,19,,
P2C,2/27/22,8:45 AM,2/27/22 8:45,5131,19,,
P2D,2/27/22,8:45 AM,2/27/22 8:45,5598,19,,
P3A,2/27/22,8:45 AM,2/27/22 8:45,1681,19,,
P3B,2/27/22,8:45 AM,2/27/22 8:45,1643,19,,
P3C,2/27/22,8:45 AM,2/27/22 8:45,1575,19,,
P4A,2/27/22,8:45 AM,2/27/22 8:45,4942,19,,
P4B,2/27/22,8:45 AM,2/27/22 8:45,4546,19,,
P4C,2/27/22,8:45 AM,2/27/22 8:45,4688,19,,
P4D,2/27/22,8:45 AM,2/27/22 8:45,4119,19,,
P5A,2/27/22,8:45 AM,2/27/22 8:45,1685,19,,
P5B,2/27/22,8:45 AM,2/27/22 8:45,1414,19,,
P5C,2/27/22,8:45 AM,2/27/22 8:45,1285,19,,
P5D,2/27/22,8:45 AM,2/27/22 8:45,1324,19,,
V1A,2/27/22,9:15 AM,2/27/22 9:15,1244,19,,
V1B,2/27/22,9:15 AM,2/27/22 9:15,1356,19,,
V1C,2/27/22,9:15 AM,2/27/22 9:15,1440,19,,
V1D,2/27/22,9:15 AM,2/27/22 9:15,1495,19,,
V2A,2/27/22,9:15 AM,2/27/22 9:15,7496,19,,
V2B,2/27/22,9:15 AM,2/27/22 9:15,6263,19,,
V2C,2/27/22,9:15 AM,2/27/22 9:15,6008,19,,
V2D,2/27/22,9:15 AM,2/27/22 9:15,5957,19,,
V3A,2/27/22,9:15 AM,2/27/22 9:15,2737,19,,
V3B,2/27/22,9:15 AM,2/27/22 9:15,2778,19,,
V3C,2/27/22,9:15 AM,2/27/22 9:15,3090,19,,
V4A,2/27/22,9:15 AM,2/27/22 9:15,4772,19,,
V4B,2/27/22,9:15 AM,2/27/22 9:15,4997,19,,
V4C,2/27/22,9:15 AM,2/27/22 9:15,5151,19,,
V4D,2/27/22,9:15 AM,2/27/22 9:15,4771,19,,
V5A,2/27/22,9:15 AM,2/27/22 9:15,1541,19,,
V5B,2/27/22,9:15 AM,2/27/22 9:15,1600,19,,
V5C,2/27/22,9:15 AM,2/27/22 9:15,1569,19,,
V5D,2/27/22,9:15 AM,2/27/22 9:15,1662,19,,
CO2 FREE,2/27/22,9:15 AM,2/27/22 9:15,244,19,,
2008,2/27/22,9:15 AM,2/27/22 9:15,1810,19,,
2%,2/27/22,9:15 AM,2/27/22 9:15,15701,19,,
CO2 FREE,3/15/22,4:45 PM,3/15/22 16:45,43,20,,134
2008,3/15/22,4:45 PM,3/15/22 16:45,1955,20,,
2%,3/15/22,4:45 PM,3/15/22 16:45,16381,20,,
P1A,3/15/22,4:45 PM,3/15/22 16:45,685,20,,
P1B,3/15/22,4:45 PM,3/15/22 16:45,644,20,,
P1C,3/15/22,4:45 PM,3/15/22 16:45,600,20,,
P1D,3/15/22,4:45 PM,3/15/22 16:45,596,20,,
P2A,3/15/22,4:45 PM,3/15/22 16:45,1328,20,,
P2B,3/15/22,4:45 PM,3/15/22 16:45,1113,20,,
P2C,3/15/22,4:45 PM,3/15/22 16:45,1036,20,,
P2D,3/15/22,4:45 PM,3/15/22 16:45,1167,20,,
P3A,3/15/22,4:45 PM,3/15/22 16:45,572,20,,
P3B,3/15/22,4:45 PM,3/15/22 16:45,636,20,,
P3C,3/15/22,4:45 PM,3/15/22 16:45,635,20,,
P4A,3/15/22,4:45 PM,3/15/22 16:45,616,20,,
P4B,3/15/22,4:45 PM,3/15/22 16:45,771,20,,
P4C,3/15/22,4:45 PM,3/15/22 16:45,1178,20,,
P4D,3/15/22,4:45 PM,3/15/22 16:45,1406,20,,
P5A,3/15/22,4:45 PM,3/15/22 16:45,612,20,,
P5B,3/15/22,4:45 PM,3/15/22 16:45,615,20,,
P5C,3/15/22,4:45 PM,3/15/22 16:45,561,20,,
P5D,3/15/22,4:45 PM,3/15/22 16:45,628,20,,
V1A,3/15/22,5:45 PM,3/15/22 17:45,778,20,,
V1B,3/15/22,5:45 PM,3/15/22 17:45,784,20,,
V1C,3/15/22,5:45 PM,3/15/22 17:45,650,20,,
V1D,3/15/22,5:45 PM,3/15/22 17:45,854,20,,
V2A,3/15/22,5:45 PM,3/15/22 17:45,799,20,,
V2B,3/15/22,5:45 PM,3/15/22 17:45,903,20,,
V2C,3/15/22,5:45 PM,3/15/22 17:45,885,20,,
V2D,3/15/22,5:45 PM,3/15/22 17:45,949,20,,
V3A,3/15/22,5:45 PM,3/15/22 17:45,513,20,,
V3B,3/15/22,5:45 PM,3/15/22 17:45,514,20,,
V3C,3/15/22,5:45 PM,3/15/22 17:45,521,20,,
V4A,3/15/22,5:45 PM,3/15/22 17:45,1015,20,,
V4B,3/15/22,5:45 PM,3/15/22 17:45,994,20,,
V4C,3/15/22,5:45 PM,3/15/22 17:45,1032,20,,
V4D,3/15/22,5:45 PM,3/15/22 17:45,1043,20,,
V5A,3/15/22,5:45 PM,3/15/22 17:45,761,20,,
V5B,3/15/22,5:45 PM,3/15/22 17:45,675,20,,
V5C,3/15/22,5:45 PM,3/15/22 17:45,674,20,,
V5D,3/15/22,5:45 PM,3/15/22 17:45,672,20,,
CO2 FREE,3/15/22,5:45 PM,3/15/22 17:45,31,20,,
2008,3/15/22,5:45 PM,3/15/22 17:45,1910,20,,
2%,3/15/22,5:45 PM,3/15/22 17:45,16445,20,,
CO2 FREE,3/16/22,4:50 PM,3/16/22 16:50,37,20,,135
2008,3/16/22,4:50 PM,3/16/22 16:50,1885,20,,
2%,3/16/22,4:50 PM,3/16/22 16:50,15489,20,,
P1A,3/16/22,4:50 PM,3/16/22 16:50,1581,20,,
P1B,3/16/22,4:50 PM,3/16/22 16:50,1525,20,,
P1C,3/16/22,4:50 PM,3/16/22 16:50,1418,20,,
P1D,3/16/22,4:50 PM,3/16/22 16:50,1413,20,,
P2A,3/16/22,4:50 PM,3/16/22 16:50,8965,20,,
P2B,3/16/22,4:50 PM,3/16/22 16:50,7466,20,,
P2C,3/16/22,4:50 PM,3/16/22 16:50,7620,20,,
P2D,3/16/22,4:50 PM,3/16/22 16:50,7790,20,,
P3A,3/16/22,4:50 PM,3/16/22 16:50,2146,20,,
P3B,3/16/22,4:50 PM,3/16/22 16:50,2211,20,,
P3C,3/16/22,4:50 PM,3/16/22 16:50,2122,20,,
P4A,3/16/22,4:50 PM,3/16/22 16:50,6744,20,,
P4B,3/16/22,4:50 PM,3/16/22 16:50,6556,20,,
P4C,3/16/22,4:50 PM,3/16/22 16:50,6910,20,,
P4D,3/16/22,4:50 PM,3/16/22 16:50,6493,20,,
P5A,3/16/22,4:50 PM,3/16/22 16:50,1738,20,,
P5B,3/16/22,4:50 PM,3/16/22 16:50,1688,20,,
P5C,3/16/22,4:50 PM,3/16/22 16:50,1595,20,,
P5D,3/16/22,4:50 PM,3/16/22 16:50,1797,20,,
V1A,3/16/22,5:15 PM,3/16/22 17:15,1708,20,,
V1B,3/16/22,5:15 PM,3/16/22 17:15,1725,20,,
V1C,3/16/22,5:15 PM,3/16/22 17:15,1595,20,,
V1D,3/16/22,5:15 PM,3/16/22 17:15,1799,20,,
V2A,3/16/22,5:15 PM,3/16/22 17:15,7253,20,,
V2B,3/16/22,5:15 PM,3/16/22 17:15,7110,20,,
V2C,3/16/22,5:15 PM,3/16/22 17:15,6792,20,,
V2D,3/16/22,5:15 PM,3/16/22 17:15,6480,20,,
V3A,3/16/22,5:15 PM,3/16/22 17:15,3071,20,,
V3B,3/16/22,5:15 PM,3/16/22 17:15,3034,20,,
V3C,3/16/22,5:15 PM,3/16/22 17:15,3327,20,,
V4A,3/16/22,5:15 PM,3/16/22 17:15,5965,20,,
V4B,3/16/22,5:15 PM,3/16/22 17:15,6446,20,,
V4C,3/16/22,5:15 PM,3/16/22 17:15,6770,20,,
V4D,3/16/22,5:15 PM,3/16/22 17:15,6402,20,,
V5A,3/16/22,5:15 PM,3/16/22 17:15,2146,20,,
V5B,3/16/22,5:15 PM,3/16/22 17:15,2034,20,,
V5C,3/16/22,5:15 PM,3/16/22 17:15,2047,20,,
V5D,3/16/22,5:15 PM,3/16/22 17:15,2014,20,,
CO2 FREE,3/16/22,5:15 PM,3/16/22 17:15,30,20,,
2008,3/16/22,5:15 PM,3/16/22 17:15,1892,20,,
2%,3/16/22,5:15 PM,3/16/22 17:15,15194,20,,
CO2 FREE,3/30/22,15:24,3/30/22 15:24,19,21,,149
2008,3/30/22,15:24,3/30/22 15:24,1964,21,,
2%,3/30/22,15:24,3/30/22 15:24,16640,21,,
P1A,3/30/22,15:24,3/30/22 15:24,850,21,,
P1B,3/30/22,15:24,3/30/22 15:24,770,21,,
P1C,3/30/22,15:24,3/30/22 15:24,729,21,,
P1D,3/30/22,15:24,3/30/22 15:24,611,21,,
P2A,3/30/22,15:24,3/30/22 15:24,1003,21,,
P2B,3/30/22,15:24,3/30/22 15:24,525,21,,
P2C,3/30/22,15:24,3/30/22 15:24,936,21,,
P2D,3/30/22,15:24,3/30/22 15:24,680,21,,
P3A,3/30/22,15:24,3/30/22 15:24,602,21,,
P3B,3/30/22,15:24,3/30/22 15:24,617,21,,
P3C,3/30/22,15:24,3/30/22 15:24,597,21,,
P4A,3/30/22,15:24,3/30/22 15:24,576,21,,
P4B,3/30/22,15:24,3/30/22 15:24,987,21,,
P4C,3/30/22,15:24,3/30/22 15:24,941,21,,
P4D,3/30/22,15:24,3/30/22 15:24,874,21,,
P5A,3/30/22,15:24,3/30/22 15:24,579,21,,
P5B,3/30/22,15:24,3/30/22 15:24,567,21,,
P5C,3/30/22,15:24,3/30/22 15:24,551,21,,
P5D,3/30/22,15:24,3/30/22 15:24,552,21,,
V1A,3/30/22,4:00 PM,3/30/22 16:00,784,21,,
V1B,3/30/22,4:00 PM,3/30/22 16:00,718,21,,
V1C,3/30/22,4:00 PM,3/30/22 16:00,693,21,,
V1D,3/30/22,4:00 PM,3/30/22 16:00,644,21,,
V2A,3/30/22,4:00 PM,3/30/22 16:00,671,21,,
V2B,3/30/22,4:00 PM,3/30/22 16:00,686,21,,
V2C,3/30/22,4:00 PM,3/30/22 16:00,700,21,,
V2D,3/30/22,4:00 PM,3/30/22 16:00,690,21,,
V3A,3/30/22,4:00 PM,3/30/22 16:00,999,21,,
V3B,3/30/22,4:00 PM,3/30/22 16:00,984,21,,
V3C,3/30/22,4:00 PM,3/30/22 16:00,552,21,,
V4A,3/30/22,4:00 PM,3/30/22 16:00,677,21,,
V4B,3/30/22,4:00 PM,3/30/22 16:00,682,21,,
V4C,3/30/22,4:00 PM,3/30/22 16:00,728,21,,
V4D,3/30/22,4:00 PM,3/30/22 16:00,708,21,,
V5A,3/30/22,4:00 PM,3/30/22 16:00,866,21,,
V5B,3/30/22,4:00 PM,3/30/22 16:00,914,21,,
V5C,3/30/22,4:00 PM,3/30/22 16:00,848,21,,
V5D,3/30/22,4:00 PM,3/30/22 16:00,915,21,,
CO2 FREE,3/30/22,4:00 PM,3/30/22 16:00,18,21,,
2008,3/30/22,4:00 PM,3/30/22 16:00,1950,21,,
2%,3/30/22,4:00 PM,3/30/22 16:00,16636,21,,
CO2 FREE,3/31/22,11:00 AM,3/31/22 11:00,42,21,,150
2008,3/31/22,11:00 AM,3/31/22 11:00,2009,21,,
2%,3/31/22,11:00 AM,3/31/22 11:00,16682,21,,
P1A,3/31/22,11:00 AM,3/31/22 11:00,1561,21,,
P1B,3/31/22,11:00 AM,3/31/22 11:00,1555,21,,
P1C,3/31/22,11:00 AM,3/31/22 11:00,1465,21,,
P1D,3/31/22,11:00 AM,3/31/22 11:00,1278,21,,
P2A,3/31/22,11:00 AM,3/31/22 11:00,6054,21,,
P2B,3/31/22,11:00 AM,3/31/22 11:00,5244,21,,
P2C,3/31/22,11:00 AM,3/31/22 11:00,5632,21,,
P2D,3/31/22,11:00 AM,3/31/22 11:00,5773,21,,
P3A,3/31/22,11:00 AM,3/31/22 11:00,1961,21,,
P3B,3/31/22,11:00 AM,3/31/22 11:00,2020,21,,
P3C,3/31/22,11:00 AM,3/31/22 11:00,1885,21,,
P4A,3/31/22,11:00 AM,3/31/22 11:00,5126,21,,
P4B,3/31/22,11:00 AM,3/31/22 11:00,5418,21,,
P4C,3/31/22,11:00 AM,3/31/22 11:00,5520,21,,
P4D,3/31/22,11:00 AM,3/31/22 11:00,5116,21,,
P5A,3/31/22,11:00 AM,3/31/22 11:00,1521,21,,
P5B,3/31/22,11:00 AM,3/31/22 11:00,1466,21,,
P5C,3/31/22,11:00 AM,3/31/22 11:00,1416,21,,
P5D,3/31/22,11:00 AM,3/31/22 11:00,1493,21,,
V1A,3/31/22,12:00 PM,3/31/22 12:00,1818,21,,
V1B,3/31/22,12:00 PM,3/31/22 12:00,1783,21,,
V1C,3/31/22,12:00 PM,3/31/22 12:00,1749,21,,
V1D,3/31/22,12:00 PM,3/31/22 12:00,1446,21,,
V2A,3/31/22,12:00 PM,3/31/22 12:00,5139,21,,
V2B,3/31/22,12:00 PM,3/31/22 12:00,5270,21,,
V2C,3/31/22,12:00 PM,3/31/22 12:00,5083,21,,
V2D,3/31/22,12:00 PM,3/31/22 12:00,4891,21,,
V3A,3/31/22,12:00 PM,3/31/22 12:00,2947,21,,
V3B,3/31/22,12:00 PM,3/31/22 12:00,2998,21,,
V3C,3/31/22,12:00 PM,3/31/22 12:00,2580,21,,
V4A,3/31/22,12:00 PM,3/31/22 12:00,4822,21,,
V4B,3/31/22,12:00 PM,3/31/22 12:00,4869,21,,
V4C,3/31/22,12:00 PM,3/31/22 12:00,5277,21,,
V4D,3/31/22,12:00 PM,3/31/22 12:00,5121,21,,
V5A,3/31/22,12:00 PM,3/31/22 12:00,2088,21,,
V5B,3/31/22,12:00 PM,3/31/22 12:00,2065,21,,
V5C,3/31/22,12:00 PM,3/31/22 12:00,1921,21,,
V5D,3/31/22,12:00 PM,3/31/22 12:00,1981,21,,
CO2 FREE,3/31/22,12:00 PM,3/31/22 12:00,39,21,,
2008,3/31/22,12:00 PM,3/31/22 12:00,1978,21,,
2%,3/31/22,12:00 PM,3/31/22 12:00,16569,21,,
CO2 FREE,4/14/22,3:31 PM,4/14/22 15:31,20,22,,164
2008,4/14/22,3:31 PM,4/14/22 15:31,1946,22,,
2%,4/14/22,3:31 PM,4/14/22 15:31,16451,22,,
P1A,4/14/22,3:31 PM,4/14/22 15:31,660,22,,
P1B,4/14/22,3:31 PM,4/14/22 15:31,566,22,,
P1C,4/14/22,3:31 PM,4/14/22 15:31,556,22,,
P1D,4/14/22,3:31 PM,4/14/22 15:31,560,22,,
P2A,4/14/22,3:31 PM,4/14/22 15:31,861,22,,
P2B,4/14/22,3:31 PM,4/14/22 15:31,936,22,,
P2C,4/14/22,3:31 PM,4/14/22 15:31,821,22,,
P2D,4/14/22,3:31 PM,4/14/22 15:31,939,22,,
P3A,4/14/22,3:31 PM,4/14/22 15:31,701,22,,
P3B,4/14/22,3:31 PM,4/14/22 15:31,713,22,,
P3C,4/14/22,3:31 PM,4/14/22 15:31,730,22,,
P4A,4/14/22,3:31 PM,4/14/22 15:31,823,22,,
P4B,4/14/22,3:31 PM,4/14/22 15:31,772,22,,
P4C,4/14/22,3:31 PM,4/14/22 15:31,766,22,,
P4D,4/14/22,3:31 PM,4/14/22 15:31,768,22,,
P5A,4/14/22,3:31 PM,4/14/22 15:31,564,22,,
P5B,4/14/22,3:31 PM,4/14/22 15:31,541,22,,
P5C,4/14/22,3:31 PM,4/14/22 15:31,546,22,,
P5D,4/14/22,3:31 PM,4/14/22 15:31,543,22,,
V1A,4/14/22,12:00 PM,4/14/22 12:00,761,22,,
V1B,4/14/22,12:00 PM,4/14/22 12:00,733,22,,
V1C,4/14/22,12:00 PM,4/14/22 12:00,731,22,,
V1D,4/14/22,12:00 PM,4/14/22 12:00,724,22,,
V2A,4/14/22,12:00 PM,4/14/22 12:00,573,22,,
V2B,4/14/22,12:00 PM,4/14/22 12:00,568,22,,
V2C,4/14/22,12:00 PM,4/14/22 12:00,559,22,,
V2D,4/14/22,12:00 PM,4/14/22 12:00,546,22,,
V3A,4/14/22,12:00 PM,4/14/22 12:00,751,22,,
V3B,4/14/22,12:00 PM,4/14/22 12:00,751,22,,
V3C,4/14/22,12:00 PM,4/14/22 12:00,766,22,,
V4A,4/14/22,12:00 PM,4/14/22 12:00,592,22,,
V4B,4/14/22,12:00 PM,4/14/22 12:00,597,22,,
V4C,4/14/22,12:00 PM,4/14/22 12:00,625,22,,
V4D,4/14/22,12:00 PM,4/14/22 12:00,624,22,,
V5A,4/14/22,12:00 PM,4/14/22 12:00,622,22,,
V5B,4/14/22,12:00 PM,4/14/22 12:00,607,22,,
V5C,4/14/22,12:00 PM,4/14/22 12:00,594,22,,
V5D,4/14/22,12:00 PM,4/14/22 12:00,601,22,,
CO2 FREE,4/14/22,12:00 PM,4/14/22 12:00,20,22,,
2008,4/14/22,12:00 PM,4/14/22 12:00,1913,22,,
2%,4/14/22,12:00 PM,4/14/22 12:00,16402,22,,
CO2 FREE,4/15/22,1:30 PM,4/15/22 13:30,17,22,,165
2008,4/15/22,1:30 PM,4/15/22 13:30,1968,22,,
2%,4/15/22,1:30 PM,4/15/22 13:30,16587,22,,
P1A,4/15/22,1:30 PM,4/15/22 13:30,1466,22,,
P1B,4/15/22,1:30 PM,4/15/22 13:30,1484,22,,
P1C,4/15/22,1:30 PM,4/15/22 13:30,1406,22,,
P1D,4/15/22,1:30 PM,4/15/22 13:30,1432,22,,
P2A,4/15/22,1:30 PM,4/15/22 13:30,5815,22,,
P2B,4/15/22,1:30 PM,4/15/22 13:30,6052,22,,
P2C,4/15/22,1:30 PM,4/15/22 13:30,5612,22,,
P2D,4/15/22,1:30 PM,4/15/22 13:30,6555,22,,
P3A,4/15/22,1:30 PM,4/15/22 13:30,2216,22,,
P3B,4/15/22,1:30 PM,4/15/22 13:30,2179,22,,
P3C,4/15/22,1:30 PM,4/15/22 13:30,2159,22,,
P4A,4/15/22,1:30 PM,4/15/22 13:30,6231,22,,
P4B,4/15/22,1:30 PM,4/15/22 13:30,5533,22,,
P4C,4/15/22,1:30 PM,4/15/22 13:30,5970,22,,
P4D,4/15/22,1:30 PM,4/15/22 13:30,5713,22,,
P5A,4/15/22,1:30 PM,4/15/22 13:30,1605,22,,
P5B,4/15/22,1:30 PM,4/15/22 13:30,1571,22,,
P5C,4/15/22,1:30 PM,4/15/22 13:30,1534,22,,
P5D,4/15/22,1:30 PM,4/15/22 13:30,1615,22,,
V1A,4/15/22,2:30 PM,4/15/22 14:30,1802,22,,
V1B,4/15/22,2:30 PM,4/15/22 14:30,1711,22,,
V1C,4/15/22,2:30 PM,4/15/22 14:30,1766,22,,
V1D,4/15/22,2:30 PM,4/15/22 14:30,1783,22,,
V2A,4/15/22,2:30 PM,4/15/22 14:30,5184,22,,
V2B,4/15/22,2:30 PM,4/15/22 14:30,5547,22,,
V2C,4/15/22,2:30 PM,4/15/22 14:30,4893,22,,
V2D,4/15/22,2:30 PM,4/15/22 14:30,5252,22,,
V3A,4/15/22,2:30 PM,4/15/22 14:30,2845,22,,
V3B,4/15/22,2:30 PM,4/15/22 14:30,3062,22,,
V3C,4/15/22,2:30 PM,4/15/22 14:30,3093,22,,
V4A,4/15/22,2:30 PM,4/15/22 14:30,5163,22,,
V4B,4/15/22,2:30 PM,4/15/22 14:30,5225,22,,
V4C,4/15/22,2:30 PM,4/15/22 14:30,5479,22,,
V4D,4/15/22,2:30 PM,4/15/22 14:30,5406,22,,
V5A,4/15/22,2:30 PM,4/15/22 14:30,2031,22,,
V5B,4/15/22,2:30 PM,4/15/22 14:30,1861,22,,
V5C,4/15/22,2:30 PM,4/15/22 14:30,1778,22,,
V5D,4/15/22,2:30 PM,4/15/22 14:30,1704,22,,
CO2 FREE,4/15/22,2:30 PM,4/15/22 14:30,17,22,,
2008,4/15/22,2:30 PM,4/15/22 14:30,1961,22,,
2%,4/15/22,2:30 PM,4/15/22 14:30,16419,22,,
CO2 FREE,4/25/22,10:00 AM,4/25/22 10:00,18,23,,175
2008,4/25/22,10:00 AM,4/25/22 10:00,1958,23,,
2%,4/25/22,10:00 AM,4/25/22 10:00,16195,23,,
P1A,4/25/22,10:00 AM,4/25/22 10:00,558,23,,
P1B,4/25/22,10:00 AM,4/25/22 10:00,536,23,,
P1C,4/25/22,10:00 AM,4/25/22 10:00,535,23,,
P1D,4/25/22,10:00 AM,4/25/22 10:00,532,23,,
P2A,4/25/22,10:00 AM,4/25/22 10:00,576,23,,
P2B,4/25/22,10:00 AM,4/25/22 10:00,574,23,,
P2C,4/25/22,10:00 AM,4/25/22 10:00,568,23,,
P2D,4/25/22,10:00 AM,4/25/22 10:00,594,23,,
P3A,4/25/22,10:00 AM,4/25/22 10:00,498,23,,
P3B,4/25/22,10:00 AM,4/25/22 10:00,493,23,,
P3C,4/25/22,10:00 AM,4/25/22 10:00,493,23,,
P4A,4/25/22,10:00 AM,4/25/22 10:00,791,23,,
P4B,4/25/22,10:00 AM,4/25/22 10:00,753,23,,
P4C,4/25/22,10:00 AM,4/25/22 10:00,728,23,,
P4D,4/25/22,10:00 AM,4/25/22 10:00,771,23,,
P5A,4/25/22,10:00 AM,4/25/22 10:00,556,23,,
P5B,4/25/22,10:00 AM,4/25/22 10:00,547,23,,
P5C,4/25/22,10:00 AM,4/25/22 10:00,540,23,,
P5D,4/25/22,10:00 AM,4/25/22 10:00,536,23,,
V1A,4/25/22,10:45 AM,4/25/22 10:45,670,23,,
V1B,4/25/22,10:45 AM,4/25/22 10:45,666,23,,
V1C,4/25/22,10:45 AM,4/25/22 10:45,665,23,,
V1D,4/25/22,10:45 AM,4/25/22 10:45,667,23,,
V2A,4/25/22,10:45 AM,4/25/22 10:45,604,23,,
V2B,4/25/22,10:45 AM,4/25/22 10:45,609,23,,
V2C,4/25/22,10:45 AM,4/25/22 10:45,600,23,,
V2D,4/25/22,10:45 AM,4/25/22 10:45,600,23,,
V3A,4/25/22,10:45 AM,4/25/22 10:45,634,23,,
V3B,4/25/22,10:45 AM,4/25/22 10:45,623,23,,
V3C,4/25/22,10:45 AM,4/25/22 10:45,616,23,,
V4A,4/25/22,10:45 AM,4/25/22 10:45,528,23,,
V4B,4/25/22,10:45 AM,4/25/22 10:45,1004,23,,
V4C,4/25/22,10:45 AM,4/25/22 10:45,535,23,,
V4D,4/25/22,10:45 AM,4/25/22 10:45,532,23,,
V5A,4/25/22,10:45 AM,4/25/22 10:45,552,23,,
V5B,4/25/22,10:45 AM,4/25/22 10:45,538,23,,
V5C,4/25/22,10:45 AM,4/25/22 10:45,532,23,,
V5D,4/25/22,10:45 AM,4/25/22 10:45,534,23,,
CO2 FREE,4/25/22,10:45 AM,4/25/22 10:45,16,23,,
2008,4/25/22,10:45 AM,4/25/22 10:45,1943,23,,
2%,4/25/22,10:45 AM,4/25/22 10:45,16076,23,,
CO2 FREE,4/26/22,9:40 AM,4/26/22 9:40,19,23,,176
2008,4/26/22,9:40 AM,4/26/22 9:40,1981,23,,
2%,4/26/22,9:40 AM,4/26/22 9:40,16300,23,,
P1A,4/26/22,9:40 AM,4/26/22 9:40,1362,23,,
P1B,4/26/22,9:40 AM,4/26/22 9:40,1454,23,,
P1C,4/26/22,9:40 AM,4/26/22 9:40,1364,23,,
P1D,4/26/22,9:40 AM,4/26/22 9:40,1373,23,,
P2A,4/26/22,9:40 AM,4/26/22 9:40,5171,23,,
P2B,4/26/22,9:40 AM,4/26/22 9:40,5418,23,,
P2C,4/26/22,9:40 AM,4/26/22 9:40,5105,23,,
P2D,4/26/22,9:40 AM,4/26/22 9:40,6056,23,,
P3A,4/26/22,9:40 AM,4/26/22 9:40,2010,23,,
P3B,4/26/22,9:40 AM,4/26/22 9:40,1985,23,,
P3C,4/26/22,9:40 AM,4/26/22 9:40,1908,23,,
P4A,4/26/22,9:40 AM,4/26/22 9:40,6039,23,,
P4B,4/26/22,9:40 AM,4/26/22 9:40,5643,23,,
P4C,4/26/22,9:40 AM,4/26/22 9:40,5631,23,,
P4D,4/26/22,9:40 AM,4/26/22 9:40,5673,23,,
P5A,4/26/22,9:40 AM,4/26/22 9:40,1558,23,,
P5B,4/26/22,9:40 AM,4/26/22 9:40,1570,23,,
P5C,4/26/22,9:40 AM,4/26/22 9:40,1510,23,,
P5D,4/26/22,9:40 AM,4/26/22 9:40,1624,23,,
V1A,4/26/22,10:19 AM,4/26/22 10:19,1574,23,,
V1B,4/26/22,10:19 AM,4/26/22 10:19,1584,23,,
V1C,4/26/22,10:19 AM,4/26/22 10:19,1559,23,,
V1D,4/26/22,10:19 AM,4/26/22 10:19,1607,23,,
V2A,4/26/22,10:19 AM,4/26/22 10:19,5200,23,,
V2B,4/26/22,10:19 AM,4/26/22 10:19,5388,23,,
V2C,4/26/22,10:19 AM,4/26/22 10:19,4797,23,,
V2D,4/26/22,10:19 AM,4/26/22 10:19,5894,23,,
V3A,4/26/22,10:19 AM,4/26/22 10:19,2754,23,,
V3B,4/26/22,10:19 AM,4/26/22 10:19,2674,23,,
V3C,4/26/22,10:19 AM,4/26/22 10:19,2777,23,,
V4A,4/26/22,10:19 AM,4/26/22 10:19,4778,23,,
V4B,4/26/22,10:19 AM,4/26/22 10:19,5544,23,,
V4C,4/26/22,10:19 AM,4/26/22 10:19,5263,23,,
V4D,4/26/22,10:19 AM,4/26/22 10:19,5159,23,,
V5A,4/26/22,10:19 AM,4/26/22 10:19,1742,23,,
V5B,4/26/22,10:19 AM,4/26/22 10:19,1658,23,,
V5C,4/26/22,10:19 AM,4/26/22 10:19,1609,23,,
V5D,4/26/22,10:19 AM,4/26/22 10:19,1603,23,,
CO2 FREE,4/26/22,10:19 AM,4/26/22 10:19,27,23,,
2008,4/26/22,10:19 AM,4/26/22 10:19,1976,23,,
